Time;CH 1 Object Temperature;CH 1 Sink Temperature;CH 1 Target Object Temperature;CH 1 (Ramp) Nominal Temperature;CH 1 Thermal Power Model Current;CH 1 Actual Output Current;CH 1 Actual Output Voltage;_label_PAR_PID_LIM_N1;_label_PAR_PID_LIM_P1;CH 1 PID Control Variable;_label_MoniTempObj1_ADC;_label_PAR_TOBJ_U1;_label_PAR_TOBJ_R1;_label_PAR_NTC_SINK_CH1_ADC;_label_PAR_TSINK_R1;_label_PAR_SINK_MEAS_T1;_label_PAR_OBJECT_MEAS_T1;CH 2 Object Temperature;CH 2 Sink Temperature;CH 2 Target Object Temperature;CH 2 (Ramp) Nominal Temperature;CH 2 Thermal Power Model Current;CH 2 Actual Output Current;CH 2 Actual Output Voltage;_label_PAR_PID_LIM_N2;_label_PAR_PID_LIM_P2;CH 2 PID Control Variable;_label_MoniTempObj2_ADC;_label_PAR_TOBJ_U2;_label_PAR_TOBJ_R2;_label_PAR_NTC_SINK_CH2_ADC;_label_PAR_TSINK_R2;_label_PAR_SINK_MEAS_T2;_label_PAR_OBJECT_MEAS_T2;_label_Mon_PAR_DEVICE_TYPE;_label_uc_Version;_label_PAR_MIN_FW_VERSION_Moni;_label_uc_BuildNumber;_labelM_PAR_VER_HW_VERSION;_labelM_PAR_VER_HW_SERNR;Driver Input Voltage;_label_M10V;_label_M33V;Device Temperature;_label_PAR_OUT_CURRENT_SUM;_label_PAR_DEV_TEMPM_ILIMIT;_label_PAR_DEV_TEMPM_TLIMIT;Error Number;Error Instance;Error Parameter;_label_PAR_DEBUG_U1A;_label_PAR_DEBUG_I1A;_label_PAR_DEBUG_U1B;_label_PAR_DEBUG_I1B;_label_PAR_DEBUG_REL_PWM_LEV1;_label_PAR_SYM_CORR1;_label_PAR_DEBUG_ABS_PWM_LA1;_label_PAR_DEBUG_ABS_PWM_LB1;_label_PAR_DEBUG_U2A;_label_PAR_DEBUG_I2A;_label_PAR_DEBUG_U2B;_label_PAR_DEBUG_I2B;_label_PAR_DEBUG_REL_PWM_LEV2;_label_PAR_SYM_CORR2;_label_PAR_DEBUG_ABS_PWM_LA2;_label_PAR_DEBUG_ABS_PWM_LB2;_label_PAR_SYSTICK_MAX_CYCLE;_label_PAR_SYSTICK_AVG_CYCLE;_label_PAR_FAN_REL_COOL_POWER1;_label_PAR_FAN_REL_COOL_POWER2;CH1 Fan Speed;CH2 Fan Speed;_label_TimeBase_TempCtrl1;_label_TimeBase_TempCtrl2;_label_PAR_NTC_SINK_CH3_ADC;_label_PAR_NTC_SINK_CH4_ADC;_label_PAR_TOBJ_MIN_U1;_label_PAR_TOBJ_MAX_U1;_label_PAR_TOBJ_MIN_R1;_label_PAR_TOBJ_MAX_R1;_label_PAR_TOBJ_MIN_T1;_label_PAR_TOBJ_MAX_T1;_label_PAR_TOBJ_MIN_U2;_label_PAR_TOBJ_MAX_U2;_label_PAR_TOBJ_MIN_R2;_label_PAR_TOBJ_MAX_R2;_label_PAR_TOBJ_MIN_T2;_label_PAR_TOBJ_MAX_T2;_label_PAR_TSINK_MIN_R1;_label_PAR_TSINK_MIN_R2;_label_PAR_TSINK_MAX_R1;_label_PAR_TSINK_MAX_R2;_label_PAR_TSINK_MIN_T1;_label_PAR_TSINK_MIN_T2;_label_PAR_TSINK_MAX_T1;_label_PAR_TSINK_MAX_T2;_label_PAR_ADS_SELFT_TRIGGER1;_label_PAR_ADS_SELFT_AVDD1;_label_PAR_ADS_SELFT_IRS1;_label_PAR_ADS_SELFT_VREF1;_label_PAR_ADS_SELFT_TRIGGER2;_label_PAR_ADS_SELFT_AVDD2;_label_PAR_ADS_SELFT_IRS2;_label_PAR_ADS_SELFT_VREF2;_label_PAR_PBC_RES_InputState;_label_PAR_SINK_FILTER_RESET
2022-07-20 11:18:23;29.57906;25;95;95;0;-0.003379727;0.01012287;0;0;0;759739;;110.7346;3836.494;86865.45;9.969757;29.57906;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98526;4.976892;3.300568;28.59216;-0.003379727;4;90;0;0;0;0.1019478;-0.003290176;0.08974075;-0.003910065;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.84185;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:18:24;29.57927;25;95;95;0;-0.003525829;0.01006717;0;0;0;759739.4;;110.7347;3836.489;86863.63;9.97113;29.57927;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98759;4.976749;3.299721;28.58083;-0.003525829;4;90;0;0;0;0.1022339;-0.0020504;0.09040833;-0.002861023;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.840697;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;11;0
2022-07-20 11:18:25;29.60017;25;95;95;0;-0.003503227;0.01020031;0;0;0;759795;;110.7428;3836.478;86859.5;9.974609;29.60017;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98814;4.976807;3.299881;28.59776;-0.003503227;4;90;0;0;0;0.1009941;-0.002241135;0.091362;-0.005102158;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.839585;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:18:26;29.58659;25;95;95;0;-0.003550148;0.01008873;0;0;0;759758.9;;110.7376;3836.487;86862.77;9.971893;29.58659;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98608;4.976234;3.300087;28.61903;-0.003550148;4;90;0;0;0;0.1005173;-0.002527237;0.09002686;-0.002670288;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.838583;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;11;0
2022-07-20 11:18:27;29.59352;25;95;95;0;-0.003502464;0.01008606;0;0;0;759777.3;;110.7402;3836.525;86876.97;9.960236;29.59352;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98965;4.977007;3.299721;28.632;-0.003502464;4;90;0;0;0;0.1012802;-0.003671646;0.09222031;-0.003051758;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.837672;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:18:28;29.59886;25;95;95;0;-0.003556252;0.009986307;0;0;0;759791.4;;110.7423;3836.579;86897.37;9.944;29.59886;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98581;4.976435;3.299881;28.64766;-0.003556252;4;90;0;0;0;0.1005173;-0.002908707;0.09155273;-0.0041008;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.836857;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:18:29;29.57545;25;95;95;0;-0.003542042;0.009809878;0;0;0;759729.4;;110.7332;3836.604;86906.84;9.938965;29.57545;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98856;4.977722;3.299583;28.66128;-0.003542042;4;90;0;0;0;0.1013756;-0.002145767;0.09183884;-0.003957748;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.836233;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;11;0
2022-07-20 11:18:30;29.59538;25;95;95;0;-0.003500652;0.009942246;0;0;0;759782.3;;110.741;3836.597;86904.29;9.937866;29.59538;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.9902;4.977608;3.30043;28.67328;-0.003500652;4;90;0;0;0;0.09965897;-0.003385544;0.08974075;-0.002717972;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.835515;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:18:31;29.57707;25;95;95;0;-0.003496361;0.009917641;0;0;0;759733.8;;110.7339;3836.573;86895.05;9.938293;29.57707;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98677;4.977322;3.299995;28.70264;-0.003496361;4;90;0;0;0;0.1009941;-0.003004074;0.09117126;-0.004196167;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;7;0;0;0;0;9.834833;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;11;0
2022-07-20 11:18:32;29.593;25;95;95;0;-0.003546524;0.01010838;0;0;0;759776;;110.7401;3836.589;86901.01;9.942871;29.593;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98938;4.976664;3.299835;28.70939;-0.003546524;4;90;0;0;0;0.1008987;-0.00295639;0.08955002;-0.003480911;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;7;0;0;0;0;9.834434;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:18:33;29.59291;25;95;95;0;-0.003612709;0.01022282;0;0;0;759775.8;;110.74;3836.571;86894.33;9.947327;29.59291;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98993;4.976835;3.300224;28.73036;-0.003612709;4;90;0;0;0;0.09994507;-0.002098083;0.09059906;-0.003623962;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.833923;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;11;0
2022-07-20 11:18:34;29.60271;25;95;95;0;-0.003558445;0.01016235;0;0;0;759801.7;;110.7438;3836.529;86878.43;9.953857;29.60271;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98512;4.977093;3.299606;28.73457;-0.003558445;4;90;0;0;0;0.1006126;-0.003099442;0.08983612;-0.003814697;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.83342;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;11;0
2022-07-20 11:18:35;29.5872;25;95;95;0;-0.003618336;0.01013737;0;0;0;759760.6;;110.7378;3836.531;86879.16;9.958466;29.5872;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98581;4.976864;3.299812;28.72956;-0.003618336;4;90;0;0;0;0.1003265;-0.002861023;0.08926392;-0.00295639;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.832926;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;11;0
2022-07-20 11:18:36;29.60423;25;95;95;0;-0.003532028;0.01011658;0;0;0;759805.7;;110.7444;3836.542;86883.64;9.954834;29.60423;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98938;4.976406;3.300087;28.7534;-0.003532028;4;90;0;0;0;0.0992775;-0.004053116;0.09117126;-0.0041008;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.832622;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;11;0
2022-07-20 11:18:37;29.60747;25;95;95;0;-0.003588391;0.01035824;0;0;0;759814.3;;110.7457;3836.545;86884.74;9.953857;29.60747;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98869;4.976749;3.299744;28.76658;-0.003588391;4;90;0;0;0;0.1005173;-0.002241135;0.08935928;-0.004339218;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.832204;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;11;0
2022-07-20 11:18:38;29.59041;25;95;95;0;-0.003658199;0.01014042;0;0;0;759769;;110.739;3836.569;86893.48;9.946106;29.59041;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98732;4.976606;3.300087;28.79354;-0.003658199;4;90;0;0;0;0.1011848;-0.002098083;0.08983612;-0.004434586;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.832011;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:18:39;29.58366;25;95;95;0;-0.003671551;0.01015873;0;0;0;759751.3;;110.7364;3836.594;86903.19;9.93811;29.58366;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98746;4.977551;3.300476;28.80228;-0.003671551;4;90;0;0;0;0.1001358;-0.002908707;0.09002686;-0.003767014;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.831725;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;11;0
2022-07-20 11:18:40;29.58504;25;95;95;0;-0.003631115;0.01020927;0;0;0;759754.9;;110.737;3836.608;86908.05;9.939514;29.58504;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98842;4.976521;3.299995;28.83117;-0.003631115;4;90;0;0;0;0.1008987;-0.003051758;0.08974075;-0.004243851;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.831465;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:18:41;29.57512;25;95;95;0;-0.003584671;0.01017247;0;0;0;759728.6;;110.7331;3836.61;86908.77;9.933746;29.57512;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98952;4.976664;3.300682;28.83678;-0.003584671;4;90;0;0;0;0.1005173;-0.003147125;0.09126663;-0.004339218;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.831203;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:18:42;29.59395;25;95;95;0;-0.00357666;0.01000805;0;0;0;759778.6;;110.7404;3836.625;86914.73;9.929291;29.59395;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.99103;4.976778;3.30011;28.834;-0.00357666;4;90;0;0;0;0.1015663;-0.003433228;0.09098053;-0.00333786;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.831023;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:18:43;29.5938;25;95;95;0;-0.003509808;0.01029739;0;0;0;759778.1;;110.7403;3836.63;86916.43;9.927826;29.5938;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98595;4.976435;3.300362;28.86264;-0.003509808;4;90;0;0;0;0.09851456;-0.003528595;0.09126663;-0.003194809;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.830846;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:18:44;29.59093;25;95;95;0;-0.003626251;0.01013794;0;0;0;759770.4;;110.7392;3836.637;86919.23;9.925568;29.59093;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98773;4.977207;3.300041;28.88873;-0.003626251;4;90;0;0;0;0.1008034;-0.003480911;0.09050369;-0.003147125;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.830596;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;11;0
2022-07-20 11:18:45;29.60188;25;95;95;0;-0.003625202;0.01040993;0;0;0;759799.6;;110.7435;3836.655;86925.79;9.920105;29.60188;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98842;4.976521;3.300453;28.8848;-0.003625202;4;90;0;0;0;0.1000404;-0.003051758;0.09088516;-0.002717972;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.830491;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:18:46;29.60316;25;95;95;0;-0.003629303;0.01018505;0;0;0;759802.9;;110.744;3836.637;86918.98;9.923157;29.60316;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98746;4.976864;3.300522;28.89869;-0.003629303;4;90;0;0;0;0.1006126;-0.001716614;0.09078979;-0.004386902;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.830361;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:18:47;29.59883;25;95;95;0;-0.003587151;0.01020984;0;0;0;759791.3;;110.7423;3836.644;86921.54;9.924591;29.59883;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98979;4.977579;3.299606;28.90617;-0.003587151;4;90;0;0;0;0.1012802;-0.003528595;0.09117126;-0.003004074;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.830204;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;11;0
2022-07-20 11:18:48;29.5825;25;95;95;0;-0.00365324;0.01016751;0;0;0;759748.1;;110.736;3836.633;86917.52;9.926941;29.5825;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98883;4.976835;3.299515;28.92257;-0.00365324;4;90;0;0;0;0.1002312;-0.003862381;0.08859634;-0.002527237;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.830087;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;11;0
2022-07-20 11:18:49;29.5927;25;95;95;0;-0.003631401;0.01031418;0;0;0;759775.3;;110.7399;3836.604;86906.84;9.93573;29.5927;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98787;4.976978;3.299561;28.9526;-0.003631401;4;90;0;0;0;0.1023293;-0.003004074;0.09059906;-0.004911423;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.829982;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;11;0
2022-07-20 11:18:50;29.57173;25;95;95;0;-0.003674794;0.01032276;0;0;0;759719.6;;110.7318;3836.616;86911.09;9.93222;29.57173;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98979;4.976921;3.300064;28.95774;-0.003674794;4;90;0;0;0;0.1014709;-0.002622604;0.09117126;-0.003290176;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.829897;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;11;0
2022-07-20 11:18:51;29.58022;25;95;95;0;-0.003636932;0.01025887;0;0;0;759742.1;;110.7351;3836.631;86916.8;9.927551;29.58022;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98732;4.977293;3.300385;28.98253;-0.003636932;4;90;0;0;0;0.1006126;-0.001764297;0.09040833;-0.003767014;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.829814;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:18:52;29.58565;25;95;95;0;-0.00371151;0.01036224;0;0;0;759756.4;;110.7372;3836.647;86922.87;9.922577;29.58565;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98869;4.976864;3.299812;28.99603;-0.00371151;4;90;0;0;0;0.101757;-0.003147125;0.09098053;-0.00295639;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.829728;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;11;0
2022-07-20 11:18:53;29.60799;25;95;95;0;-0.003655529;0.01054459;0;0;0;759815.6;;110.7458;3836.663;86928.7;9.917786;29.60799;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98911;4.976749;3.299492;29.01058;-0.003655529;4;90;0;0;0;0.1000404;-0.00295639;0.08955002;-0.002908707;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.829642;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;11;0
2022-07-20 11:18:54;29.6024;25;95;95;0;-0.003724289;0.01020489;0;0;0;759800.9;;110.7437;3836.669;86931.13;9.915771;29.6024;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98869;4.977064;3.300636;29.01362;-0.003724289;4;90;0;0;0;0.1001358;-0.002765656;0.09002686;-0.003480911;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.829573;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:18:55;29.60652;25;95;95;0;-0.003573513;0.0104145;0;0;0;759811.8;;110.7453;3836.708;86945.59;9.903931;29.60652;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98759;4.976492;3.299011;29.00994;-0.003573513;4;90;0;0;0;0.1016617;-0.0041008;0.08869171;-0.004339218;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.829489;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:18:56;29.56941;25;95;95;0;-0.003620052;0.01053353;0;0;0;759713.3;;110.7309;3836.692;86939.64;9.910614;29.56941;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98732;4.977093;3.299881;29.03013;-0.003620052;4;90;0;0;0;0.09918213;-0.00295639;0.09059906;-0.003862381;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.829495;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;11;0
2022-07-20 11:18:57;29.55284;25;95;95;0;-0.003723335;0.01048432;0;0;0;759669.4;;110.7245;3836.701;86943.16;9.908173;29.55284;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98828;4.976692;3.300041;29.04364;-0.003723335;4;90;0;0;0;0.09965897;-0.002670288;0.09002686;-0.00462532;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;937;8;0;0;0;0;9.829432;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;11;0
